,ID,Subject
67,49,Nominations for this season's senior men's ski leander.
68,49,Nominations Cancelled.
69,49,"Pics on the net, here....."
70,49,Dinner with the Enron Elves.
71,49,Need for a Schedule?  <i>Membership Rewards</i>.
72,49,"Need more info on the latest electricity prices.   Please see below,."
73,49,Dinner Reservations.
74,49,Pics from Chris Seitz <i>Membership Information</i> - <
75,49,Products to Watch<<1>Summary of Today's FERC.
76,49,Need information regarding our customers.  We'll send it  and  the  it.
77,49,Nominations for December 16.
78,49,Products to consider with the Enron Weather Group.
79,49,Need les:  New Zealand's Wipe-out Transmission Systems.
80,49,"Dinner on Wednesday, June 22nd, 8:00pm."
81,49,Deal #469417.
82,49,Product Description Change <eos>Curb Mover - i
83,49,Night of Wine & Friends.
84,49,Dinner with Friends.
85,49,Information requests sent by users outside of the.com.
86,49,Restricted List<i>Subject:</i> Enron.
87,49,Pics of the Week <<15>.
88,49,Products on the Eve of Your Arrival!.
89,49,Nominations for the Season and beyond.
90,49,"Dinner With the Boss, Tomorrow!."
92,49,Products You Deserve<br>Your Approval is Overdue:<br>Thanks.
93,49,"Night before 6 <a href=""http://i2.redbox.com"
94,49,Nominations for the Seasonal Survivor Contest -.
95,49,Night on the Hill  Enerfax.
96,49,Product Type Approval Required! <eos>Subject: ENA Trading Track Dinne
97,49,Product Description Change <oob>Pulp Fiction</oob> <oo
98,49,Need your team of raters on the Team Selection form.
99,49,Dinner for the Week of April 7th.
100,49,Products for the Week of November 1.
101,49,Dinner on Friday night.
102,49,"Products available today (Updated: 2:00pm, Tue Jan 22."
103,49,"Information , Please Read: RTO West Report on 10/29/2001."
104,49,Pics of the Week: January 2002.
105,49,Information request <oomega-planet>.
107,49,Restricted List We can now have a better idea of where our e-mails are bein
108,49,Deal #103838.
109,49,"Night of the Living Dead <oose>pink pipe</oose>, October 30, 200"
110,49,"Information , Please Read: Enron's New IPO."
111,49,"Pics , pix and pics of the future<br>
24,Products you requested today <oos>Network Services Announcement.
17,Products and Products Category in WSJ.com.
66,Deal 342458.
461,Need to Know Your Email Address.
86,Deal Team List <eos>Subject: RE: DRAFT of materials.
31,Products for the Week of November 23.
84,Deal Approval Request EnPower's new power.
424,Pics from <a href=""""http://www.lifecareercare.net/articles-"""
112,49,Product Approval Meeting <ooselectric>.
114,49,Dinner with Elba.
115,49,Information Request -  Please Read.  Your email notification.  Your feedback on
116,49,Deal # 529589 - West Power Trading.
117,49,Pics of Enron <eos>Migration To Europe.
118,49,Pics for Lisa.
119,49,Nominations for November.
120,49,Restricted Access & Privacy Policy Notice.
121,49,Need to know.
122,49,Product descriptions not only useful but also helpful.
123,49,Pics for you!.
124,49,Dinner with Dhabol.
125,49,Products for EES Team <em> <em> <em>Membership Reward
126,49,Information you requested from Internet.
127,49,Products and Services Market Description : The latest.
128,49,Products  <em>Subject: Organizational Announcement - Introducing Enron Industrial Market
129,49,Need assistance with your computer/workstation.
130,49,Nominations for the Energy Analyst position.
131,49,Products for the Week.
132,49,Nominations for Summer Interns.
134,49,Information requested:  Email address modification.
135,49,Dinner Meeting in Houston   <i>Subject:     <
136,49,Need to call you or call you at home.
137,49,Products for Week of October 12th.
138,49,Night out on Friday - join Dr. Robert and his family.
139,49,Restricted Access & New Options  You have been invited to attend.
140,49,"Products and Services Request - revised
7,Products Related to Physical Power.
433,Need to Contact  Lisa (Michelle) by Monday at 1:00 pm PDT.
108,Information request To: All Domestic Employees who Participate in the.
253,Night in the Valley.
444,Need Contact Names - New!<br>
118,Information "
141,49,Information Security Notice.
142,49,Pics  Update:  Energy Prices in California.
143,49,"Pics by @Kirsty, Jennifer, Kim and Andy."
144,49,Dinner Reservations September 9.
145,49,Nominations for Sunday Evening.
146,49,Need your contact info!.  <em>Fwd:<em>Need a call from Steve Hor
148,49,Restricted List<br>Subject: APS Finalist - WACOG W/D  <b
0,50,Spiritual Power.
1,50,Reminder - Meeting Cancellation Notification.
2,50,Good News!.
3,50,Entries from Tuesday afternoon.
4,50,Entries for EnPower.
5,50,Good News!!.
6,50,Vacation Info:  <eos>http: //www.nottaw.com/socce
7,50,Morning Reports from Beth- & Sarah (Eva) <i>Read them all</i>.
8,50,Vacation Schedule  <i>Membership</i> from the Organization.
9,50,Reminder :  US Energy Secretary's visit to India is in..
10,50,List ing of EnronOnline Team Members - November 7.
11,50,Spiritual Life Insurance for Your Personal Life.
12,50,List of Contacts to whom I will be sending your request.
13,50,Spiritual Connection.
14,50,Entries in our Data Request List.
15,50,Spiritual Gifts - Free Sample Book!!.
16,50,Reminder -- UBSW Energy Services Corp. (ENA) to Enron and.
17,50,Good News!
18,50,Training Available Tuesday.
19,50,Morning Report for May 15th.
20,50,"Read : A History of Energy Crisis<br>
249,Vacation Scheduled.
172,Morning report tomorrow"
21,50,Read More on your home network.
22,50,"Reminder for the FERC Meeting in Wyoming on April 1, 2002."
23,50,Read this before you click this link.
24,50,Reminder about New Years.
25,50,"Good , Bad, or Worse - your picks (aside."
26,50,Vacation Schedule.
27,50,Schedule a meeting on the 13th.
28,50,Vacation Information.
29,50,Morning Market Update  <eos>Enron Technology News (http://www
30,50,Training Update <ooselectric>  The Morning After.
31,50,Schedule on the NETSCAPE system.
32,50,Entries now available at jcrew.com.
33,50,Schedule to the 2001 ISDA ETC.
34,50,Reminder :  Outlook Migration - Please Read -.
35,50,Spiritual Gifts.
36,50,Morning Briefing...<em>
37,50,"Entries /Comments:  <i>Membership Rewards</i>  <a href=""http:/"
38,50,Reminder : June 17th Luncheon Meeting.
39,50,Training : The Basics: The Basics.
40,50,Morning Prayer.
41,50,Spiritual Gifts for Our Family.
42,50,Entries in PG&E bankruptcy.
43,50,List of Admins on Team Selection.
44,50,"Training Available Now  <a href=""http://www.ira.com/hom"
45,50,Entries are now posted - Time Tracking for your.
46,50,"Training Class - January 9, 2001."
47,50,Vacation Schedule <oos>!  <oos>!  <oo
48,50,"Training Available Now : Energy Derivatives Conference - March 22, 2002."
49,50,Entries for YPO (formerly YPO-Houston) Roundtable.
50,50,"List of Admins to the RAC Meeting - September 22, 2001."
51,50,Schedule Crawler:  <i>Subject: Web:  Enron News - <i>Subjec
52,50,Schedule Correction Notice - Week of November 23.
53,50,Morning Market Call.
54,50,Entries from past 4 months are now available for us to review.   You received.   You
55,50,List of Issues.
56,50,Spiritual Wisdom Training for beginners.
57,50,Schedule to the Best Of   <i>Futures</i> (2).
58,50,Good Morning!.
59,50,Entries in the PGE book and the NRC.
60,50,Entries in RDI database.
61,50,Vacation Scheduled - Please check your status.
62,50,Morning Report Widget Generator
63,50,Spiritual Gifts:  New Zealand's Wishes for the Future.
64,50,Entries for your review.
65,50,Read the end of the sentence and you will be surprised.
66,50,Read - More on this.
67,50,Training on May 11th.
68,50,List of RAC Organization Changes.
69,50,Spiritual Gifts from www.swmedeco.com!.
70,50,Spiritual Tools for the Workaholic.
71,50,Read this for the latest on gas prices:  <i>File:
72,50,Training Opportunities for Energy Professionals.
73,50,Reminder ...for those that did not.
74,50,Spiritual Meditation Skills.
75,50,Read and respond.
76,50,"Reminder - New Hire Dinner - Wednesday, August 17th at."
77,50,Training Course-Upcoming Events.
78,50,List of Business Objects - Your Approval.
79,50,Entries 10-29-00.
80,50,Schedule Crawler: HourAhead Failure <i>Daily Charts</i>
81,50,Read for free and see for yourself <o>OnePass Offers</o>
82,50,"List of Accomplishments: August 21, 2001."
83,50,Good Morning  by eonalcwf@enron.com.
84,50,Morning Report from the Bureau of Meteorology.
85,50,Training :   Technical Corner Meetings.
86,50,Reminder and Message Outings-Enron Americas-  New S.
87,50,Training Directory  <<i>Subject:<o>Web Sites and Utilities</
88,50,List ing of Online Contacts:  (01-112) <i>Credit Card Information</
89,50,Good to hear you all.
90,50,"Reminder :  Meeting tomorrow at 2:00pm, in Room 47C2."
91,50,Vacation Schedule for  April.
92,50,List of the Top 20 Energy Service Sites.
93,50,List of Top 10 Questions.
94,50,Schedule your RRSP today.
95,50,Schedule Crawler: HourAhead Failure <i>Daily Updates</i>
96,50,List of Top 20 Reliability Issues <br>Subject: Re: Reliability Issue
97,50,List of Unimproved and Damaged Sites.
98,50,Reminder : CCHANGE of Time Change -  December 1st   - is.
99,50,Spiritual Gifts from Enron.
100,50,Entries in the EnPower database that need to be deleted..
102,50,"Vacation Planning<br>
Subject:."
103,50,"Good luck...
181,Morning Prayer.
155,Morning Outage Report for 10-19-01 through 10-21-01.
57,Entries and Index forwards and **backward** corrections.
410,Training materials available online.
124,Good News: You get unlimited credit from CapitalOne!.
400,Training Opportunities
24,Reminder and Acknowledgement.
17,Reminder of October 17"
104,50,Entries in your mailbox.
105,50,Read up on RTOs.
106,50,Entries in the News (6/16/01).
107,50,Reminder of our new location on the  <i>http://www.theforemost.com<
108,50,Entries not capturing incremental fees.
109,50,List of Confidentiality Agreements.
110,50,Schedule to the Associate/Analyst Super Saturday Dinner.
111,50,Vacation Time April 10-12th.
112,50,Read this.
113,50,Good morning-good afternoon.
115,50,Training for the IT Directors in November.
116,50,List of Associates and Analysts for Research Group.
117,50,"Read all about this!
176,Morning Report.
444,Spiritual Gifts for the Week of October 20th.
199,Schedule for Tuesday evening for Monday.
418,Training Opportunity: <i>Welcome To the eSource Energy Markets Conference!.
465,Spiritual Wisdom.
5,Reminder : ETS Team Meeting - Tuesday"
118,50,Good morning <o>Your Job Postcard Request.
119,50,Entries for our
120,50,"Reminder : The New Power Company December 24, 2001."
121,50,Spiritual Gifts from the God of Scripture.
122,50,Read this - it's very helpful.  You will be a very interesting.
123,50,Reminder :  T. Hall of F.
124,50,Spiritual Gifts for Palm Users <em>The Message from God.
125,50,Entries in Test.
126,50,"Good News, You're Invited to Speak at the Annual Technical Conference."
127,50,List of Outstanding Invoices.
128,50,Spiritual Gifts for You!!!.
129,50,"Reminder : We are not going away from you just now, we are still."
130,50,List of Outstanding Contacts for Enron in the West.
131,50,Morning Trading Opportunity!.
132,50,Reminder -- Special Stock Option Auction.
133,50,"Reminder :Interivews Thursday Trading Track
434,Spiritual Gifts for You and Your Family!.
108,Good News! <<i>New Email Notification Notification-Time.
253,Vacation Tips.
445,Spiritual Gifts for Kids.
118,Good for the day.
114,Good Morning.
424,Training on March 7th"
134,50,Training Course Materials.
135,50,Vacation in the Bayou City We want to get you up and running in your
136,50,Read only and print only.
137,50,Read More <s>
138,50,Spiritual Gifts (Try Our Free Jewelry!!).
139,50,Schedule 1 of 3 EnronOnline Real-Time Quotes (11/21-11/24)
140,50,"Read this, please review: it is a pain in the arse."
141,50,"Training and Education Program Changes to our EOL products
141,Good News! <oomega>Greetings from America</oomega
391,Training Session - October 24th.
67,Entries in the Database.
471,Spiritual Gifts from the Bible.
168,Morning News - New Zealand's Energy Market Seeks Big Sky.
360,Read this one.
397,Training Session - January 4th.
220,Schedule Time Change for Thursday"
142,50,Good News!!!
143,50,Schedule 1 - Weekend Scheduling and Time Management Enhancements.
144,50,Morning reports </em>  <em>Membership Rewards</em>
145,50,"Vacation Time Update Our latest research, on."
146,50,"Morning report for Thu, Oct 22, 2001."
147,50,List of Concerns.
148,50,Vacation Scheduled.
149,50,Entries with duplicates<br>Subject: Re: <<Concur Expense Document>> - August
0,51,Official ization.
1,51,Official ized By:  Kevin Hyatt   <eos>   TBS/NETC
2,51,Positions  <oos> <oos> <em>Move to EOL<
3,51,Team Selection.
4,51,Request for new addy <em>Membership Rewards Program - e.
5,51,Books for your review.
6,51,Erms and Company - An Update.
7,51,Positions - 10/15 - 10/16/01.
8,51,Team Selection Form Update.
9,51,Lunch today? -.
10,51,Originations for the Week of Oct 11th.
11,51,Official Announcement!<oos>
12,51,Erms Certificate Generator:   (PGE/SCE) Notice.
13,51,"Official Postcard of New Orleans, La."
14,51,"Request ed Information <a href=""http://www.thebanker.com"
15,51,Official ized Version - Addresses and Phone Numbers - EAST  and.
16,51,Books on the list of items we want to list.
17,51,"File Request <eos> <a href=""http://www.ftb"
18,51,Team Selection -.
19,51,"Official Selection - ENE November 11, 2001."
20,51,Positions for the week of Aug 13th.
21,51,Request Submitted: Access Request 000000000081081.
22,51,Positions in the Credit Reserve Book!.
23,51,Team Selection form memo <i>Membership Rewards</i> attached.
24,51,"Official Enron News Alert for September 25, 2001."
25,51,Lunch with your
26,51,File (s) to be deleted for the remaining months.  We do not want to make any
27,51,Team Selection Form.
28,51,Positions on 10/13 and 10/14.
29,51,Official Houston Astros Baseball Ticket Show.
30,51,"Lunch - July 23, 2001."
31,51,File Request <oos>Please send to everyone you have to meet.  Pleas
32,51,Originations and Other Important Information About United Way.
34,51,Positions to be assigned (rotations of time.
35,51,Positions from your mailbox.
36,51,Official Houston Soccer League Open Season Information.
37,51,Team Selection Form<br><br>PGA Power Settlement Agreement.
38,51,"Lunch with Alumni - January 11, 2001 in ee."
39,51,"Team Selection - December 10, 2001."
40,51,Lunch for the Week of October 10th.
41,51,Book Request - <em>We've Got You!</em> <em
42,51,Book request <<Binding>> - Wabash Valley.
43,51,Official izing Your Membership Rewards List.
44,51,Erms and eCommerce Solutions for Electronic Commerce.
45,51,Book :  <i>Web Site:  IOU.
46,51,Team Selection Form (PNEC).
47,51,Lunch for Mike's Review
48,51,File Server Information and a URL.
49,51,"Books , etc...."
50,51,Request for Info<br>Email: - from.
51,51,"Official Woodworking Forum - November 11-15, 2001."
52,51,Team Selection Form <em>Subject: FW: Team Selection Form</em>
53,51,File transfer.
54,51,File modification in doc\txt.
55,51,Lunch with Erskine Bowles (Oct 26th.
56,51,"Team Selection Process <i>Membership Application</i>  By the way,"
58,51,Erms :  (We've contacted you yet.  We'll get this out.
59,51,Official Charts EOTT Gas Market Shows.
61,51,Originations from this evening.
62,51,File from Ken Lay.
63,51,Book request: [GISB-ANNOUNCE: GISB].
64,51,File for approval.
66,51,File uploaded.
67,51,Positions  <em>RE: Move Request</em> <oos>RE
68,51,Originations for the week of 1/31-2/02.
69,51,Erms in your neighborhood.
70,51,Positions  <i>The Energy Industry: Business Case for a Net-Electric Future
71,51,Request ed Information for our  Online System.
